"Species","Family","Order","Wing_length","Mass","Habitat","Trophic_level","Trophic_niche","HWI","Raw_CRB","Raw_certainty","CRB","Certainty","CRB_Final","brain_volume_mm3","brain.mass.g","brain_mass_calculated"
"Trogon_mesurus","Trogonidae","Trogoniformes",153,114,"Forest","Herbivore","Frugivore",31.7,0,0,0,0,NA,NA,NA,NA
"Trogon_mexicanus","Trogonidae","Trogoniformes",147.6,71,"Forest","Carnivore","Invertivore",41,0,0,0,0,NA,NA,NA,NA
"Trogon_personatus","Trogonidae","Trogoniformes",125.7,63.4,"Forest","Omnivore","Omnivore",37.5,0,0,0,0,NA,NA,NA,NA
"Trogon_rufus","Trogonidae","Trogoniformes",113.1,53.8,"Forest","Omnivore","Omnivore",37.9,0,0,0,0,NA,NA,NA,NA
"Trogon_surrucura","Trogonidae","Trogoniformes",137.5,73.3,"Forest","Carnivore","Invertivore",39.2,0,0,0,0,NA,NA,NA,NA
"Trogon_violaceus","Trogonidae","Trogoniformes",117.1,46.5,"Forest","Herbivore","Frugivore",37.1,0,0,0,0,NA,NA,NA,NA
"Trogon_viridis","Trogonidae","Trogoniformes",146.1,89.7,"Forest","Omnivore","Frugivore",34.6,0,0,0,0,NA,NA,NA,NA
"Tunchiornis_luteifrons","Vireonidae","Passeriformes",57.1,11.6,"Forest","Carnivore","Invertivore",13.2,0,0,0,0,NA,NA,NA,NA
"Tunchiornis_ochraceiceps","Vireonidae","Passeriformes",57.1,11.6,"Forest","Carnivore","Invertivore",13.2,0,0,0,0,NA,NA,NA,NA
"Turdinus_atrigularis","Pellorneidae","Passeriformes",99.8,66.3,"Forest","Carnivore","Invertivore",8.2,NA,NA,0,0,NA,NA,NA,NA
"Turdinus_brevicaudatus","Pellorneidae","Passeriformes",60.8,19.5,"Forest","Carnivore","Invertivore",6.6,NA,NA,0,0,NA,NA,NA,NA
"Turdinus_calcicola","Pellorneidae","Passeriformes",79.8,27,"Forest","Omnivore","Invertivore",8.5,NA,NA,0,0,NA,NA,NA,NA
"Turdinus_crassus","Pellorneidae","Passeriformes",68.4,26.8,"Forest","Carnivore","Invertivore",6.3,NA,NA,0,0,NA,NA,NA,NA
"Turdinus_crispifrons","Pellorneidae","Passeriformes",79.8,27,"Forest","Omnivore","Invertivore",8.5,NA,NA,0,0,NA,NA,NA,NA
"Turdinus_macrodactylus","Pellorneidae","Passeriformes",88.8,48.7,"Forest","Carnivore","Invertivore",9.1,NA,NA,0,0,NA,NA,NA,NA
"Turdinus_marmoratus","Pellorneidae","Passeriformes",94.8,41,"Forest","Carnivore","Invertivore",7.8,NA,NA,0,0,NA,NA,NA,NA
"Turdinus_rufipectus","Pellorneidae","Passeriformes",90.2,37,"Forest","Carnivore","Invertivore",5.7,NA,NA,0,0,NA,NA,NA,NA
"Turdoides_bicolor","Leiotrichidae","Passeriformes",109.6,78.3,"Woodland","Carnivore","Invertivore",12.4,0,0,0,0,NA,NA,NA,NA
"Turdoides_gymnogenys","Leiotrichidae","Passeriformes",109.1,77,"Shrubland","Carnivore","Invertivore",14,NA,NA,0,0,NA,NA,NA,NA
"Turdoides_hartlaubii","Leiotrichidae","Passeriformes",111.5,86.2,"Wetland","Carnivore","Invertivore",10.3,NA,NA,0,0,NA,NA,NA,NA
"Turdoides_hindei","Leiotrichidae","Passeriformes",100.8,67.6,"Shrubland","Omnivore","Omnivore",9.5,NA,NA,0,0,NA,NA,NA,NA
"Turdoides_hypoleuca","Leiotrichidae","Passeriformes",106.9,74,"Shrubland","Omnivore","Omnivore",9.4,NA,NA,0,0,NA,NA,NA,NA
"Turdoides_jardineii","Leiotrichidae","Passeriformes",102.6,78.2,"Shrubland","Carnivore","Invertivore",10.3,NA,NA,0,0,NA,NA,NA,NA
"Turdoides_leucocephala","Leiotrichidae","Passeriformes",104.5,63.3,"Shrubland","Carnivore","Invertivore",10.8,NA,NA,0,0,NA,NA,NA,NA
"Turdoides_leucopygia","Leiotrichidae","Passeriformes",114.9,82.4,"Shrubland","Omnivore","Omnivore",10.2,NA,NA,0,0,NA,NA,NA,NA
"Turdoides_melanops","Leiotrichidae","Passeriformes",110.2,77,"Woodland","Carnivore","Invertivore",9.8,NA,NA,0,0,NA,NA,NA,NA
"Turdoides_plebejus","Leiotrichidae","Passeriformes",105.9,62.5,"Woodland","Omnivore","Invertivore",10.4,NA,NA,0,0,NA,NA,NA,NA
"Turdoides_reinwardtii","Leiotrichidae","Passeriformes",114.4,78.8,"Woodland","Omnivore","Omnivore",11,NA,NA,0,0,NA,NA,NA,NA
"Turdoides_rufescens","Leiotrichidae","Passeriformes",96.6,64.5,"Forest","Carnivore","Invertivore",7.6,NA,NA,0,0,NA,NA,NA,NA
"Turdoides_sharpei","Leiotrichidae","Passeriformes",112.2,79.3,"Woodland","Carnivore","Invertivore",9.2,NA,NA,0,0,NA,NA,NA,NA
"Turdoides_somervillei","Leiotrichidae","Passeriformes",99,66,"Woodland","Omnivore","Omnivore",9.5,NA,NA,0,0,NA,NA,NA,NA
"Turdoides_squamulata","Leiotrichidae","Passeriformes",102.2,69.4,"Shrubland","Omnivore","Omnivore",8,NA,NA,0,0,NA,NA,NA,NA
"Turdoides_striata","Leiotrichidae","Passeriformes",99,66,"Woodland","Omnivore","Omnivore",9.5,0,0,0,0,NA,NA,NA,NA
"Turdoides_tenebrosa","Leiotrichidae","Passeriformes",118.6,76,"Shrubland","Carnivore","Invertivore",11.2,NA,NA,0,0,NA,NA,NA,NA
"Turdus_abyssinicus","Turdidae","Passeriformes",106.8,67.3,"Forest","Omnivore","Omnivore",18.9,0,0,0,0,NA,NA,NA,NA
"Turdus_albicollis","Turdidae","Passeriformes",110.3,54,"Forest","Omnivore","Invertivore",21.3,0,0,0,0,NA,NA,NA,NA
"Turdus_albocinctus","Turdidae","Passeriformes",136.2,99.4,"Forest","Omnivore","Invertivore",25.1,1,1,1,1,"1",NA,NA,NA
"Turdus_amaurochalinus","Turdidae","Passeriformes",116.1,57.9,"Forest","Omnivore","Invertivore",23.4,1,0,1,0,"0",NA,NA,NA
"Turdus_anthracinus","Turdidae","Passeriformes",137.1,93.3,"Shrubland","Omnivore","Invertivore",22.4,0,0,0,0,NA,NA,NA,NA
"Turdus_ardosiaceus","Turdidae","Passeriformes",121.4,75.3,"Woodland","Carnivore","Omnivore",22.3,0,0,0,0,NA,NA,NA,NA
"Turdus_arthuri","Turdidae","Passeriformes",110.4,63.8,"Forest","Omnivore","Omnivore",19.4,0,0,0,0,NA,NA,NA,NA
"Turdus_assimilis","Turdidae","Passeriformes",120.5,70.2,"Forest","Omnivore","Invertivore",23.6,1,0,1,0,"0",NA,NA,NA
"Turdus_atrogularis","Turdidae","Passeriformes",133.2,106,"Forest","Omnivore","Invertivore",30.6,1,0,1,0,"0",NA,NA,NA
"Turdus_aurantius","Turdidae","Passeriformes",117.1,81.9,"Forest","Carnivore","Invertivore",19.7,0,0,0,0,NA,NA,NA,NA
"Turdus_bewsheri","Turdidae","Passeriformes",105.5,63.3,"Forest","Omnivore","Omnivore",17.7,0,0,0,0,NA,NA,NA,NA
"Turdus_boulboul","Turdidae","Passeriformes",144.3,97.1,"Forest","Omnivore","Invertivore",27.1,1,0,1,0,"0",NA,NA,NA
"Turdus_cardis","Turdidae","Passeriformes",115,58.9,"Forest","Omnivore","Invertivore",29.2,0,0,0,0,NA,NA,NA,NA
"Turdus_celaenops","Turdidae","Passeriformes",117.5,84.5,"Forest","Omnivore","Omnivore",23.9,0,0,0,0,NA,NA,NA,NA
"Turdus_chiguanco","Turdidae","Passeriformes",136.2,93.3,"Shrubland","Omnivore","Invertivore",23.1,0,0,0,0,NA,NA,NA,NA
"Turdus_chrysolaus","Turdidae","Passeriformes",119.4,65.4,"Forest","Omnivore","Invertivore",31.3,0,0,0,0,NA,NA,NA,NA
"Turdus_confinis","Turdidae","Passeriformes",127,78.5,"Forest","Omnivore","Invertivore",29,0,0,0,0,NA,NA,NA,NA
"Turdus_debilis","Turdidae","Passeriformes",110.6,63.8,"Forest","Omnivore","Omnivore",21.8,0,0,0,0,NA,NA,NA,NA
"Turdus_dissimilis","Turdidae","Passeriformes",118.1,75,"Forest","Omnivore","Invertivore",26.1,0,0,0,0,NA,NA,NA,NA
"Turdus_eremita","Turdidae","Passeriformes",101.5,91,"Shrubland","Carnivore","Omnivore",21.5,0,0,0,0,NA,NA,NA,NA
"Turdus_eunomus","Turdidae","Passeriformes",127.1,73.2,"Forest","Omnivore","Invertivore",33.1,1,0,1,0,"0",NA,NA,NA
"Turdus_falcklandii","Turdidae","Passeriformes",134.9,93.9,"Forest","Omnivore","Invertivore",27.7,0,0,0,0,NA,NA,NA,NA
"Turdus_feae","Turdidae","Passeriformes",124.7,71,"Forest","Omnivore","Omnivore",31.9,0,0,0,0,NA,NA,NA,NA
"Turdus_flavipes","Turdidae","Passeriformes",110.6,65.1,"Forest","Omnivore","Frugivore",25.9,0,0,0,0,NA,NA,NA,NA
"Turdus_fulviventris","Turdidae","Passeriformes",124.3,70,"Forest","Omnivore","Frugivore",19.7,0,0,0,0,NA,NA,NA,NA
"Turdus_fumigatus","Turdidae","Passeriformes",113.5,75.7,"Forest","Omnivore","Invertivore",21.1,0,0,0,0,NA,NA,NA,NA
"Turdus_fuscater","Turdidae","Passeriformes",151.3,143,"Forest","Omnivore","Invertivore",19,1,0,1,0,"0",NA,NA,NA
"Turdus_grayi","Turdidae","Passeriformes",118.1,79.5,"Forest","Omnivore","Omnivore",21.4,1,1,1,1,"1",NA,NA,NA
"Turdus_haplochrous","Turdidae","Passeriformes",111.2,84,"Forest","Omnivore","Omnivore",18.7,0,0,0,0,NA,NA,NA,NA
"Turdus_hauxwelli","Turdidae","Passeriformes",114.9,69,"Forest","Omnivore","Invertivore",24.4,0,0,0,0,NA,NA,NA,NA
"Turdus_helleri","Turdidae","Passeriformes",116,68.7,"Forest","Carnivore","Invertivore",16.9,0,0,0,0,NA,NA,NA,NA
"Turdus_hortulorum","Turdidae","Passeriformes",115.8,66.7,"Forest","Carnivore","Invertivore",28.4,0,0,0,0,NA,NA,NA,NA
"Turdus_ignobilis","Turdidae","Passeriformes",110.4,63.8,"Forest","Omnivore","Omnivore",19.4,0,0,0,0,NA,NA,NA,NA
"Turdus_iliacus","Turdidae","Passeriformes",116.3,61.2,"Forest","Omnivore","Invertivore",32.3,1,1,1,1,"1",NA,NA,NA
"Turdus_infuscatus","Turdidae","Passeriformes",122.5,72.4,"Forest","Omnivore","Invertivore",26.6,0,0,0,0,NA,NA,NA,NA
"Turdus_jamaicensis","Turdidae","Passeriformes",115.1,59.1,"Forest","Omnivore","Invertivore",20.9,0,0,0,0,NA,NA,NA,NA
"Turdus_kessleri","Turdidae","Passeriformes",149.7,76.3,"Forest","Omnivore","Invertivore",28.9,0,0,0,0,NA,NA,NA,NA
"Turdus_lawrencii","Turdidae","Passeriformes",114.2,72.6,"Forest","Omnivore","Omnivore",28.6,0,0,0,0,NA,NA,NA,NA
"Turdus_leucomelas","Turdidae","Passeriformes",111.6,69.1,"Forest","Herbivore","Frugivore",22.4,0,0,0,0,NA,NA,NA,NA
"Turdus_leucops","Turdidae","Passeriformes",117.1,62.4,"Forest","Herbivore","Frugivore",25.6,0,0,0,0,NA,NA,NA,NA
"Turdus_lherminieri","Turdidae","Passeriformes",126,105,"Forest","Omnivore","Invertivore",23.1,0,0,0,0,NA,NA,NA,NA
"Turdus_libonyana","Turdidae","Passeriformes",114,60.6,"Woodland","Carnivore","Invertivore",22.7,0,0,0,0,NA,NA,NA,NA
"Turdus_ludoviciae","Turdidae","Passeriformes",115,62,"Shrubland","Omnivore","Invertivore",19.6,0,0,0,0,NA,NA,NA,NA
"Turdus_maculirostris","Turdidae","Passeriformes",112.6,69.6,"Forest","Omnivore","Omnivore",18,0,0,0,0,NA,NA,NA,NA
"Turdus_mandarinus","Turdidae","Passeriformes",146.6,102.7,"Forest","Omnivore","Omnivore",25.2,0,0,0,0,NA,NA,NA,NA
"Turdus_maranonicus","Turdidae","Passeriformes",116,70,"Woodland","Omnivore","Omnivore",20,0,0,0,0,NA,NA,NA,NA
"Turdus_maximus","Turdidae","Passeriformes",151.7,89.5,"Forest","Omnivore","Omnivore",26,0,0,0,0,NA,NA,NA,NA
"Turdus_menachensis","Turdidae","Passeriformes",119.3,75.4,"Woodland","Omnivore","Invertivore",19,0,0,0,0,NA,NA,NA,NA
"Turdus_merula","Turdidae","Passeriformes",128.4,102.7,"Forest","Omnivore","Omnivore",23.1,1,1,1,1,"1",1745.04,1.9684,1.93
"Turdus_migratorius","Turdidae","Passeriformes",127,78.5,"Forest","Omnivore","Invertivore",29,1,1,1,1,"1",NA,1.69904,NA
"Turdus_naumanni","Turdidae","Passeriformes",128.7,73.2,"Forest","Omnivore","Invertivore",32.8,0,0,0,0,NA,NA,NA,NA
"Turdus_nigrescens","Turdidae","Passeriformes",139.9,96,"Forest","Omnivore","Omnivore",25,0,0,0,0,NA,NA,NA,NA
"Turdus_nigriceps","Turdidae","Passeriformes",106.9,52.7,"Forest","Omnivore","Invertivore",22.6,0,0,0,0,NA,NA,NA,NA
"Turdus_niveiceps","Turdidae","Passeriformes",111.9,61.6,"Forest","Omnivore","Omnivore",23.3,0,0,0,0,NA,NA,NA,NA
"Turdus_nudigenis","Turdidae","Passeriformes",113.4,63.9,"Woodland","Omnivore","Invertivore",19.7,0,0,0,0,NA,NA,NA,NA
"Turdus_obscurus","Turdidae","Passeriformes",119.8,62.6,"Forest","Omnivore","Invertivore",34.8,1,0,1,0,"0",NA,NA,NA
"Turdus_obsoletus","Turdidae","Passeriformes",116,74.8,"Forest","Omnivore","Omnivore",23.8,1,0,1,0,"0",NA,NA,NA
"Turdus_olivaceofuscus","Turdidae","Passeriformes",125.8,87,"Forest","Omnivore","Invertivore",21,0,0,0,0,NA,NA,NA,NA
"Turdus_olivaceus","Turdidae","Passeriformes",120.2,67.3,"Forest","Omnivore","Omnivore",21.7,0,0,0,0,NA,NA,NA,NA
"Turdus_olivater","Turdidae","Passeriformes",114.6,86.6,"Forest","Omnivore","Omnivore",20.7,0,0,0,0,NA,NA,NA,NA
"Turdus_pallidus","Turdidae","Passeriformes",125.6,72.1,"Forest","Omnivore","Invertivore",33,0,0,0,0,NA,NA,NA,NA
"Turdus_pelios","Turdidae","Passeriformes",110.6,65.4,"Woodland","Omnivore","Omnivore",21.8,0,0,0,0,NA,NA,NA,NA
"Turdus_philomelos","Turdidae","Passeriformes",116,67.7,"Forest","Omnivore","Invertivore",30.7,1,1,1,1,"1",1407.86,1.68868,1.56
"Turdus_pilaris","Turdidae","Passeriformes",144.4,106,"Forest","Carnivore","Invertivore",33.3,1,1,1,1,"1",NA,NA,NA
"Turdus_plebejus","Turdidae","Passeriformes",135.3,86.3,"Forest","Omnivore","Omnivore",26.4,0,0,0,0,NA,NA,NA,NA
"Turdus_plumbeus","Turdidae","Passeriformes",121.4,75.3,"Woodland","Carnivore","Omnivore",22.3,1,0,1,0,"0",NA,NA,NA
"Turdus_poliocephalus","Turdidae","Passeriformes",111.9,61.6,"Forest","Omnivore","Omnivore",23.3,0,0,0,0,NA,NA,NA,NA
"Turdus_reevei","Turdidae","Passeriformes",116.1,61,"Woodland","Omnivore","Omnivore",20,0,0,0,0,NA,NA,NA,NA
"Turdus_roehli","Turdidae","Passeriformes",109.4,67.3,"Forest","Omnivore","Omnivore",18,0,0,0,0,NA,NA,NA,NA
"Turdus_rubripes","Turdidae","Passeriformes",121.4,75.3,"Woodland","Carnivore","Omnivore",22.3,0,0,0,0,NA,NA,NA,NA
"Turdus_rubrocanus","Turdidae","Passeriformes",138.7,92.2,"Forest","Omnivore","Invertivore",28,0,0,0,0,NA,NA,NA,NA
"Turdus_ruficollis","Turdidae","Passeriformes",134.2,80.6,"Forest","Omnivore","Invertivore",32.1,0,0,0,0,NA,NA,NA,NA
"Turdus_rufitorques","Turdidae","Passeriformes",134.9,72,"Forest","Omnivore","Omnivore",27.6,0,0,0,0,NA,NA,NA,NA
"Turdus_rufiventris","Turdidae","Passeriformes",115.5,69.4,"Forest","Omnivore","Invertivore",17.4,0,0,0,0,NA,NA,NA,NA
"Turdus_rufopalliatus","Turdidae","Passeriformes",124.6,75,"Shrubland","Omnivore","Invertivore",23.6,0,0,0,0,NA,NA,NA,NA
"Turdus_sanchezorum","Turdidae","Passeriformes",111.2,68,"Forest","Omnivore","Invertivore",19.5,0,0,0,0,NA,NA,NA,NA
"Turdus_serranus","Turdidae","Passeriformes",124.7,84.9,"Forest","Omnivore","Invertivore",18.4,0,0,0,0,NA,NA,NA,NA
"Turdus_simillimus","Turdidae","Passeriformes",126.4,102.7,"Forest","Omnivore","Omnivore",20.8,0,0,0,0,NA,NA,NA,NA
"Turdus_smithi","Turdidae","Passeriformes",122.1,77.8,"Forest","Omnivore","Omnivore",22.6,0,0,0,0,NA,NA,NA,NA
"Turdus_subalaris","Turdidae","Passeriformes",107,49.5,"Forest","Omnivore","Invertivore",28.5,0,0,0,0,NA,NA,NA,NA
"Turdus_swalesi","Turdidae","Passeriformes",129.5,75,"Forest","Omnivore","Invertivore",18.4,0,0,0,0,NA,NA,NA,NA
"Turdus_tephronotus","Turdidae","Passeriformes",108.1,49.4,"Shrubland","Omnivore","Invertivore",18.2,0,0,0,0,NA,NA,NA,NA
"Turdus_torquatus","Turdidae","Passeriformes",141.6,109,"Shrubland","Omnivore","Omnivore",31.6,0,0,0,0,NA,NA,NA,NA
"Turdus_unicolor","Turdidae","Passeriformes",120.5,64.2,"Forest","Omnivore","Invertivore",29.1,0,0,0,0,NA,NA,NA,NA
"Turdus_viscivorus","Turdidae","Passeriformes",153.7,117.4,"Forest","Omnivore","Omnivore",35.1,0,0,0,0,NA,NA,NA,NA
"Turdus_xanthorhynchus","Turdidae","Passeriformes",121,82.5,"Forest","Omnivore","Invertivore",16.1,0,0,0,0,NA,NA,NA,NA
"Tychaedon_barbata__","Muscicapidae","Passeriformes",81.5,25.6,"Woodland","Carnivore","Invertivore",13.6,NA,NA,0,0,NA,NA,NA,NA
"Tychaedon_coryphoeus__","Muscicapidae","Passeriformes",73.4,20.4,"Shrubland","Carnivore","Invertivore",9,NA,NA,0,0,NA,NA,NA,NA
"Tychaedon_leucosticta__","Muscicapidae","Passeriformes",72.5,25.4,"Forest","Carnivore","Invertivore",12.4,NA,NA,0,0,NA,NA,NA,NA
"Tychaedon_quadrivirgata__","Muscicapidae","Passeriformes",79.6,26.1,"Shrubland","Carnivore","Invertivore",13.9,NA,NA,0,0,NA,NA,NA,NA
"Tychaedon_signata__","Muscicapidae","Passeriformes",84,38.2,"Woodland","Carnivore","Invertivore",13.2,NA,NA,0,0,NA,NA,NA,NA
"Tylas_eduardi","Vangidae","Passeriformes",117.2,46.8,"Forest","Carnivore","Invertivore",17.1,0,0,0,0,NA,NA,NA,NA
"Tyranneutes_stolzmanni","Pipridae","Passeriformes",47.2,7.2,"Forest","Herbivore","Frugivore",28.9,NA,NA,0,0,NA,NA,NA,NA
"Tyranneutes_virescens","Pipridae","Passeriformes",50.2,7.2,"Forest","Herbivore","Frugivore",30.9,NA,NA,0,0,NA,NA,NA,NA
"Tyrannopsis_sulphurea","Tyrannidae","Passeriformes",106.2,53.6,"Woodland","Carnivore","Invertivore",16.2,NA,NA,0,0,NA,NA,NA,NA
"Tyrannulus_elatus","Tyrannidae","Passeriformes",48.2,7,"Shrubland","Omnivore","Invertivore",19.2,NA,NA,0,0,NA,NA,NA,NA
"Tyrannus_albogularis","Tyrannidae","Passeriformes",105.8,37.1,"Shrubland","Carnivore","Invertivore",27.1,NA,NA,0,0,NA,NA,NA,NA
"Tyrannus_caudifasciatus","Tyrannidae","Passeriformes",105.2,42.4,"Forest","Carnivore","Invertivore",23.1,0,0,0,0,NA,NA,NA,NA
"Tyrannus_couchii","Tyrannidae","Passeriformes",117,39,"Forest","Carnivore","Invertivore",26.6,NA,NA,0,0,NA,NA,NA,NA
"Tyrannus_crassirostris","Tyrannidae","Passeriformes",126.3,55.9,"Forest","Carnivore","Invertivore",29,NA,NA,0,0,NA,NA,NA,NA
"Tyrannus_cubensis","Tyrannidae","Passeriformes",131.8,93.6,"Forest","Carnivore","Invertivore",25.1,NA,NA,0,0,NA,NA,NA,NA
"Tyrannus_dominicensis","Tyrannidae","Passeriformes",116.6,46.5,"Forest","Carnivore","Omnivore",30.1,1,1,1,1,"1",NA,NA,NA
"Tyrannus_forficatus","Tyrannidae","Passeriformes",121.2,39.3,"Human Modified","Omnivore","Invertivore",37.5,1,1,1,1,"1",NA,NA,NA
"Tyrannus_melancholicus","Tyrannidae","Passeriformes",108.8,37.4,"Human Modified","Carnivore","Invertivore",23.7,1,1,1,1,"1",NA,NA,NA
"Tyrannus_niveigularis","Tyrannidae","Passeriformes",103.4,34.4,"Shrubland","Omnivore","Invertivore",26.4,NA,NA,0,0,NA,NA,NA,NA
"Tyrannus_savana","Tyrannidae","Passeriformes",105.6,31.9,"Grassland","Carnivore","Invertivore",32,1,1,1,1,"1",NA,NA,NA
"Tyrannus_tyrannus","Tyrannidae","Passeriformes",116.7,39.9,"Woodland","Carnivore","Invertivore",33.3,1,1,1,1,"1",NA,0.9842,NA
"Tyrannus_verticalis","Tyrannidae","Passeriformes",126.1,39.6,"Shrubland","Carnivore","Invertivore",33.2,1,1,1,1,"1",NA,1.01528,NA
"Tyrannus_vociferans","Tyrannidae","Passeriformes",128.9,45.6,"Forest","Carnivore","Invertivore",31.9,NA,NA,0,0,NA,NA,NA,NA
"Tyto_alba","Tytonidae","Strigiformes",280.2,403.3,"Human Modified","Carnivore","Vertivore",39.7,1,1,1,1,"1",7142.86,6.74436,7.89
"Tyto_almae","Tytonidae","Strigiformes",213,540,"Forest","Carnivore","Vertivore",30.6,0,0,0,0,NA,NA,NA,NA
"Tyto_aurantia","Tytonidae","Strigiformes",225.5,540,"Forest","Carnivore","Vertivore",29,0,0,0,0,NA,NA,NA,NA
"Tyto_capensis","Tytonidae","Strigiformes",299.5,364.7,"Grassland","Carnivore","Vertivore",43.1,1,1,1,1,"1",NA,NA,NA
"Tyto_glaucops","Tytonidae","Strigiformes",251.7,397.5,"Shrubland","Carnivore","Vertivore",34.2,0,0,0,0,NA,NA,NA,NA
"Tyto_inexspectata","Tytonidae","Strigiformes",250.2,540,"Forest","Carnivore","Vertivore",23.7,0,0,0,0,NA,NA,NA,NA
"Tyto_longimembris","Tytonidae","Strigiformes",312.5,423.5,"Grassland","Carnivore","Vertivore",47.1,0,0,0,0,NA,NA,5.41828,NA
"Tyto_multipunctata","Tytonidae","Strigiformes",235,660.6,"Forest","Carnivore","Vertivore",9.9,0,0,0,0,NA,NA,NA,NA
"Tyto_nigrobrunnea","Tytonidae","Strigiformes",278,631.9,"Forest","Carnivore","Vertivore",33.1,0,0,0,0,NA,NA,NA,NA
"Tyto_novaehollandiae","Tytonidae","Strigiformes",298,631.9,"Forest","Carnivore","Vertivore",40.5,0,0,0,0,NA,NA,8.77492,NA
"Tyto_rosenbergii","Tytonidae","Strigiformes",310.2,364.7,"Woodland","Carnivore","Vertivore",38.1,0,0,0,0,NA,NA,NA,NA
"Tyto_soumagnei","Tytonidae","Strigiformes",210.2,284,"Forest","Carnivore","Vertivore",27.9,0,0,0,0,NA,NA,NA,NA
"Tyto_tenebricosa","Tytonidae","Strigiformes",275.4,660.6,"Forest","Carnivore","Vertivore",27.7,0,1,0,1,"0",NA,13.1572,NA
"Upucerthia_albigula","Furnariidae","Passeriformes",90.8,39.9,"Shrubland","Carnivore","Invertivore",18.1,NA,NA,0,0,NA,NA,NA,NA
"Upucerthia_dumetaria","Furnariidae","Passeriformes",100.1,48.7,"Shrubland","Carnivore","Invertivore",24.1,NA,NA,0,0,NA,NA,NA,NA
"Upucerthia_saturatior","Furnariidae","Passeriformes",96.8,48.7,"Forest","Carnivore","Invertivore",23.2,NA,NA,0,0,NA,NA,NA,NA
"Upucerthia_validirostris","Furnariidae","Passeriformes",85.4,33.6,"Grassland","Carnivore","Invertivore",14.2,NA,NA,0,0,NA,NA,NA,NA
"Upupa_epops","Upupidae","Bucerotiformes",142.3,66.9,"Grassland","Carnivore","Invertivore",21.4,0,0,0,0,NA,1190.63,1.3986,1.32
"Upupa_marginata","Upupidae","Bucerotiformes",149.2,66.9,"Grassland","Carnivore","Invertivore",18.8,0,0,0,0,NA,NA,NA,NA
"Uraeginthus_angolensis","Estrildidae","Passeriformes",50.4,9.9,"Woodland","Herbivore","Granivore",14.7,NA,NA,0,0,NA,NA,NA,NA
"Uraeginthus_bengalus","Estrildidae","Passeriformes",52.5,9.9,"Shrubland","Herbivore","Granivore",15.3,0,0,0,0,NA,NA,NA,NA
"Uraeginthus_cyanocephalus","Estrildidae","Passeriformes",54.1,9.8,"Desert","Herbivore","Granivore",17.2,NA,NA,0,0,NA,NA,NA,NA
"Urocolius_indicus","Coliidae","Coliiformes",94.6,52.7,"Shrubland","Herbivore","Frugivore",32,0,0,0,0,NA,NA,NA,NA
"Urocolius_macrourus","Coliidae","Coliiformes",89.5,45.5,"Shrubland","Herbivore","Frugivore",29,1,1,1,1,"1",NA,NA,NA
"Urocynchramus_pylzowi","Urocynchramidae","Passeriformes",73.5,28.6,"Shrubland","Herbivore","Granivore",14.8,0,0,0,0,NA,NA,NA,NA
"Uroglaux_dimorpha","Strigidae","Strigiformes",208.5,220,"Forest","Carnivore","Omnivore",29.2,NA,NA,0,0,NA,NA,NA,NA
"Urolestes_melanoleucus__","Laniidae","Passeriformes",134.6,82.2,"Woodland","Carnivore","Invertivore",22.9,NA,NA,0,0,NA,NA,NA,NA
"Uromyias_agilis","Tyrannidae","Passeriformes",57.4,10.1,"Forest","Carnivore","Invertivore",10.8,NA,NA,0,0,NA,NA,NA,NA
"Uromyias_agraphia","Tyrannidae","Passeriformes",55.6,9.9,"Forest","Carnivore","Invertivore",10.4,NA,NA,0,0,NA,NA,NA,NA
"Uropsila_leucogastra","Troglodytidae","Passeriformes",50.4,9,"Woodland","Carnivore","Invertivore",12.3,NA,NA,0,0,NA,NA,NA,NA
"Uropsila_leucogastra__","Troglodytidae","Passeriformes",50.4,9,"Woodland","Carnivore","Invertivore",12.3,0,0,0,0,NA,NA,NA,NA
"Urosphena_squameiceps","Scotocercidae","Passeriformes",51,9.3,"Forest","Carnivore","Invertivore",20.3,NA,NA,0,0,NA,NA,NA,NA
"Urosphena_subulata","Scotocercidae","Passeriformes",52.2,10.3,"Forest","Carnivore","Invertivore",9,NA,NA,0,0,NA,NA,NA,NA
"Urosphena_whiteheadi","Scotocercidae","Passeriformes",50.6,9,"Forest","Carnivore","Invertivore",7.2,NA,NA,0,0,NA,NA,NA,NA
"Urothraupis_stolzmanni","Thraupidae","Passeriformes",73.5,23.1,"Forest","Omnivore","Omnivore",14.2,0,0,0,0,NA,NA,NA,NA
"Urothraupis_stolzmanni","Thraupidae","Passeriformes",73.5,23.1,"Forest","Omnivore","Omnivore",14.2,NA,NA,0,0,NA,NA,NA,NA
"Urotriorchis_macrourus","Accipitridae","Accipitriformes",286.5,492,"","Carnivore","Vertivore",23.8,0,0,0,0,NA,NA,NA,NA
"Vanga_curvirostris","Vangidae","Passeriformes",109.1,64.2,"Forest","Carnivore","Invertivore",15.9,0,0,0,0,NA,NA,NA,NA
"Vauriella_albigularis__","Muscicapidae","Passeriformes",79.8,35.7,"Forest","Carnivore","Invertivore",14.7,NA,NA,0,0,NA,NA,NA,NA
"Vauriella_goodfellowi__","Muscicapidae","Passeriformes",85.5,31.7,"Forest","Carnivore","Invertivore",15.3,NA,NA,0,0,NA,NA,NA,NA
"Vauriella_gularis__","Muscicapidae","Passeriformes",84.8,25.1,"Forest","Carnivore","Invertivore",14.7,NA,NA,0,0,NA,NA,NA,NA
