Species,Family,Order,Wing_length,Mass,Habitat,Trophic_level,Trophic_niche,HWI,Raw_CRB,Raw_certainty,CRB,Certainty,CRB_Final,brain_volume_mm3
Spizaetus_isidori,Accipitridae,Accipitriformes,484.4,1197.4,,Carnivore,Vertivore,24.2,0,1,0,1,0,
Spizaetus_melanoleucus,Accipitridae,Accipitriformes,400.6,850,,Carnivore,Vertivore,31.1,0,0,0,0,NA,
Spizaetus_ornatus,Accipitridae,Accipitriformes,353,1197.4,,Carnivore,Vertivore,17.2,0,1,0,1,0,
Spizaetus_tyrannus,Accipitridae,Accipitriformes,384.4,1007.1,,Carnivore,Vertivore,17.9,0,1,0,1,0,
Spizella_atrogularis,Passerellidae,Passeriformes,60.6,11.3,Shrubland,Omnivore,Omnivore,15.2,0,1,0,1,0,
Spizella_breweri,Passerellidae,Passeriformes,62.8,10.9,Shrubland,Omnivore,Omnivore,20.5,,,0,0,NA,
Spizella_pallida,Passerellidae,Passeriformes,60.8,11.2,Shrubland,Omnivore,Granivore,18.6,,,0,0,NA,
Spizella_passerina,Passerellidae,Passeriformes,68,12.2,Forest,Omnivore,Omnivore,24.2,,,0,0,NA,653.861
Spizella_pusilla,Passerellidae,Passeriformes,64.4,12.5,Grassland,Omnivore,Granivore,16.7,,,0,0,NA,579.151
Spizella_wortheni,Passerellidae,Passeriformes,66.5,12.4,Shrubland,Herbivore,Granivore,18.3,,,0,0,NA,
Spizixos_canifrons,Pycnonotidae,Passeriformes,95,44,Shrubland,Herbivore,Omnivore,17.8,,,0,0,NA,
Spizixos_semitorques,Pycnonotidae,Passeriformes,89.8,39,Shrubland,Omnivore,Omnivore,14.8,,,0,0,NA,
Spodiopsar_cineraceus,Sturnidae,Passeriformes,127.5,83,Grassland,Carnivore,Invertivore,36,1,1,1,1,1,
Spodiopsar_sericeus,Sturnidae,Passeriformes,120.6,65,Shrubland,Omnivore,Invertivore,32.6,1,1,1,1,1,
Spodiornis_rusticus,Thraupidae,Passeriformes,66.4,15.6,Forest,Herbivore,Granivore,20.7,0,0,0,0,NA,
Spodiornis_rusticus,Thraupidae,Passeriformes,66.4,15.6,Forest,Herbivore,Granivore,20.7,,,0,0,NA,
Sporathraupis_cyanocephala,Thraupidae,Passeriformes,85.8,36,Forest,Herbivore,Frugivore,17.4,0,0,0,0,NA,
Sporathraupis_cyanocephala,Thraupidae,Passeriformes,85.8,36,Forest,Herbivore,Frugivore,17.4,,,0,0,NA,
Sporophila_albogularis,Thraupidae,Passeriformes,56.3,9.7,Shrubland,Herbivore,Granivore,14.3,0,0,0,0,NA,
Sporophila_albogularis,Thraupidae,Passeriformes,56.3,9.7,Shrubland,Herbivore,Granivore,14.3,,,0,0,NA,
Sporophila_americana,Thraupidae,Passeriformes,53.6,12,Shrubland,Herbivore,Granivore,19.6,0,0,0,0,NA,
Sporophila_americana,Thraupidae,Passeriformes,53.6,12,Shrubland,Herbivore,Granivore,19.6,,,0,0,NA,
Sporophila_angolensis,Thraupidae,Passeriformes,57.7,13,Shrubland,Omnivore,Granivore,15.5,0,0,0,0,NA,
Sporophila_angolensis,Thraupidae,Passeriformes,57.7,13,Shrubland,Omnivore,Granivore,15.5,,,0,0,NA,
Sporophila_ardesiaca,Thraupidae,Passeriformes,56,10.9,Shrubland,Herbivore,Granivore,17.1,0,0,0,0,NA,
Sporophila_ardesiaca,Thraupidae,Passeriformes,56,10.9,Shrubland,Herbivore,Granivore,17.1,,,0,0,NA,
Sporophila_atrirostris,Thraupidae,Passeriformes,71.5,26,Grassland,Herbivore,Granivore,14.1,0,0,0,0,NA,
Sporophila_atrirostris,Thraupidae,Passeriformes,71.5,26,Grassland,Herbivore,Granivore,14.1,,,0,0,NA,
Sporophila_beltoni,Thraupidae,Passeriformes,56.6,12,Grassland,Herbivore,Granivore,22.6,0,0,0,0,NA,
Sporophila_beltoni,Thraupidae,Passeriformes,56.6,12,Grassland,Herbivore,Granivore,22.6,,,0,0,NA,
Sporophila_bouvreuil,Thraupidae,Passeriformes,50.6,8.6,Grassland,Herbivore,Granivore,19.4,0,0,0,0,NA,
Sporophila_bouvreuil,Thraupidae,Passeriformes,50.6,8.6,Grassland,Herbivore,Granivore,19.4,,,0,0,NA,
Sporophila_bouvronides,Thraupidae,Passeriformes,55.4,9.1,Shrubland,Herbivore,Granivore,21.2,0,0,0,0,NA,
Sporophila_bouvronides,Thraupidae,Passeriformes,55.4,9.1,Shrubland,Herbivore,Granivore,21.2,,,0,0,NA,
Sporophila_caerulescens,Thraupidae,Passeriformes,55.8,9.7,Shrubland,Herbivore,Granivore,18.7,0,0,0,0,NA,
Sporophila_caerulescens,Thraupidae,Passeriformes,55.8,9.7,Shrubland,Herbivore,Granivore,18.7,,,0,0,NA,
Sporophila_castaneiventris,Thraupidae,Passeriformes,48.5,7.8,Shrubland,Herbivore,Granivore,16.8,0,0,0,0,NA,
Sporophila_castaneiventris,Thraupidae,Passeriformes,48.5,7.8,Shrubland,Herbivore,Granivore,16.8,,,0,0,NA,
Sporophila_cinnamomea,Thraupidae,Passeriformes,52,8.9,Grassland,Herbivore,Granivore,17.8,0,0,0,0,NA,
Sporophila_cinnamomea,Thraupidae,Passeriformes,52,8.9,Grassland,Herbivore,Granivore,17.8,,,0,0,NA,
Sporophila_collaris,Thraupidae,Passeriformes,58.6,13.5,Grassland,Herbivore,Granivore,19.2,0,0,0,0,NA,
Sporophila_collaris,Thraupidae,Passeriformes,58.6,13.5,Grassland,Herbivore,Granivore,19.2,,,0,0,NA,
Sporophila_corvina,Thraupidae,Passeriformes,52.9,10.6,Human Modified,Herbivore,Granivore,17.8,1,0,1,0,0,
Sporophila_corvina,Thraupidae,Passeriformes,52.9,10.6,Human Modified,Herbivore,Granivore,17.8,,,0,0,NA,
Sporophila_crassirostris,Thraupidae,Passeriformes,66.9,20.9,Shrubland,Herbivore,Granivore,16.2,0,0,0,0,NA,
Sporophila_crassirostris,Thraupidae,Passeriformes,66.9,20.9,Shrubland,Herbivore,Granivore,16.2,,,0,0,NA,
Sporophila_falcirostris,Thraupidae,Passeriformes,58.4,13.5,Woodland,Herbivore,Granivore,20.4,0,0,0,0,NA,
Sporophila_falcirostris,Thraupidae,Passeriformes,58.4,13.5,Woodland,Herbivore,Granivore,20.4,,,0,0,NA,
Sporophila_fringilloides,Thraupidae,Passeriformes,61.3,12.7,Shrubland,Herbivore,Granivore,12.7,0,0,0,0,NA,
Sporophila_fringilloides,Thraupidae,Passeriformes,61.3,12.7,Shrubland,Herbivore,Granivore,12.7,,,0,0,NA,
Sporophila_frontalis,Thraupidae,Passeriformes,66,19.3,Forest,Herbivore,Granivore,19.6,0,0,0,0,NA,
Sporophila_frontalis,Thraupidae,Passeriformes,66,19.3,Forest,Herbivore,Granivore,19.6,,,0,0,NA,
Sporophila_funerea,Thraupidae,Passeriformes,55,13,Human Modified,Herbivore,Granivore,15.4,0,0,0,0,NA,
Sporophila_funerea,Thraupidae,Passeriformes,55,13,Human Modified,Herbivore,Granivore,15.4,,,0,0,NA,
Sporophila_hypochroma,Thraupidae,Passeriformes,53,9.7,Grassland,Herbivore,Granivore,23.4,0,0,0,0,NA,
Sporophila_hypochroma,Thraupidae,Passeriformes,53,9.7,Grassland,Herbivore,Granivore,23.4,,,0,0,NA,
Sporophila_hypoxantha,Thraupidae,Passeriformes,53.6,10.5,Grassland,Herbivore,Granivore,24.9,0,0,0,0,NA,
Sporophila_hypoxantha,Thraupidae,Passeriformes,53.6,10.5,Grassland,Herbivore,Granivore,24.9,,,0,0,NA,
Sporophila_iberaensis,Thraupidae,Passeriformes,53.4,8.5,NA,Herbivore,Granivore,19.7,0,0,0,0,NA,
Sporophila_iberaensis,Thraupidae,Passeriformes,53.4,8.5,NA,Herbivore,Granivore,19.7,,,0,0,NA,
Sporophila_intermedia,Thraupidae,Passeriformes,54.6,12.1,Shrubland,Herbivore,Granivore,16.5,0,0,0,0,NA,
Sporophila_intermedia,Thraupidae,Passeriformes,54.6,12.1,Shrubland,Herbivore,Granivore,16.5,,,0,0,NA,
Sporophila_leucoptera,Thraupidae,Passeriformes,55.8,15.5,Shrubland,Herbivore,Granivore,13.6,0,0,0,0,NA,
Sporophila_leucoptera,Thraupidae,Passeriformes,55.8,15.5,Shrubland,Herbivore,Granivore,13.6,,,0,0,NA,
Sporophila_lineola,Thraupidae,Passeriformes,57.9,9.8,Shrubland,Herbivore,Granivore,17.4,0,0,0,0,NA,
Sporophila_lineola,Thraupidae,Passeriformes,57.9,9.8,Shrubland,Herbivore,Granivore,17.4,,,0,0,NA,
Sporophila_luctuosa,Thraupidae,Passeriformes,56.1,12.5,Shrubland,Herbivore,Granivore,22.7,1,0,1,0,0,
Sporophila_luctuosa,Thraupidae,Passeriformes,56.1,12.5,Shrubland,Herbivore,Granivore,22.7,,,0,0,NA,
Sporophila_maximiliani,Thraupidae,Passeriformes,74.8,24.6,Wetland,Herbivore,Granivore,14.8,0,0,0,0,NA,
Sporophila_maximiliani,Thraupidae,Passeriformes,74.8,24.6,Wetland,Herbivore,Granivore,14.8,0,0,0,0,NA,
Sporophila_melanogaster,Thraupidae,Passeriformes,52.9,9.3,Wetland,Herbivore,Granivore,21.9,0,0,0,0,NA,
Sporophila_melanogaster,Thraupidae,Passeriformes,52.9,9.3,Wetland,Herbivore,Granivore,21.9,,,0,0,NA,
Sporophila_minuta,Thraupidae,Passeriformes,49.3,7.8,Grassland,Herbivore,Granivore,17.8,0,0,0,0,NA,
Sporophila_minuta,Thraupidae,Passeriformes,49.3,7.8,Grassland,Herbivore,Granivore,17.8,,,0,0,NA,
Sporophila_morelleti,Thraupidae,Passeriformes,49.4,8.7,Human Modified,Herbivore,Granivore,15.4,1,1,1,1,1,
Sporophila_morelleti,Thraupidae,Passeriformes,49.4,8.7,Human Modified,Herbivore,Granivore,15.4,,,0,0,NA,
Sporophila_murallae,Thraupidae,Passeriformes,55.5,10.8,Shrubland,Herbivore,Granivore,14.2,0,0,0,0,NA,
Sporophila_murallae,Thraupidae,Passeriformes,55.5,10.8,Shrubland,Herbivore,Granivore,14.2,,,0,0,NA,
Sporophila_nigricollis,Thraupidae,Passeriformes,52.4,9.6,Shrubland,Herbivore,Granivore,14.7,1,1,1,1,1,
Sporophila_nigricollis,Thraupidae,Passeriformes,52.4,9.6,Shrubland,Herbivore,Granivore,14.7,,,0,0,NA,
Sporophila_nigrorufa,Thraupidae,Passeriformes,49.2,10.8,Grassland,Herbivore,Granivore,13.9,0,0,0,0,NA,
Sporophila_nigrorufa,Thraupidae,Passeriformes,49.2,10.8,Grassland,Herbivore,Granivore,13.9,,,0,0,NA,
Sporophila_nuttingi,Thraupidae,Passeriformes,68.1,24,Shrubland,Herbivore,Granivore,15.4,0,0,0,0,NA,
Sporophila_nuttingi,Thraupidae,Passeriformes,68.1,24,Shrubland,Herbivore,Granivore,15.4,,,0,0,NA,
Sporophila_ophthalmica,Thraupidae,Passeriformes,52.1,10.6,Human Modified,Herbivore,Granivore,17.8,0,0,0,0,NA,
Sporophila_ophthalmica,Thraupidae,Passeriformes,52.1,10.6,Human Modified,Herbivore,Granivore,17.8,,,0,0,NA,
Sporophila_palustris,Thraupidae,Passeriformes,53.9,8.2,Grassland,Herbivore,Granivore,17.2,0,0,0,0,NA,
Sporophila_palustris,Thraupidae,Passeriformes,53.9,8.2,Grassland,Herbivore,Granivore,17.2,0,0,0,0,NA,
Sporophila_peruviana,Thraupidae,Passeriformes,60.3,12.6,Shrubland,Herbivore,Granivore,19,0,0,0,0,NA,
Sporophila_peruviana,Thraupidae,Passeriformes,60.3,12.6,Shrubland,Herbivore,Granivore,19,,,0,0,NA,
Sporophila_pileata,Thraupidae,Passeriformes,50.6,8.6,Grassland,Herbivore,Granivore,19.4,0,0,0,0,NA,
Sporophila_pileata,Thraupidae,Passeriformes,50.6,8.6,Grassland,Herbivore,Granivore,19.4,,,0,0,NA,
Sporophila_plumbea,Thraupidae,Passeriformes,56.6,9.7,Grassland,Herbivore,Granivore,22.6,0,0,0,0,NA,
Sporophila_plumbea,Thraupidae,Passeriformes,56.6,9.7,Grassland,Herbivore,Granivore,22.6,,,0,0,NA,
Sporophila_ruficollis,Thraupidae,Passeriformes,53.4,8.6,Grassland,Herbivore,Granivore,19.7,0,0,0,0,NA,
Sporophila_ruficollis,Thraupidae,Passeriformes,53.4,8.6,Grassland,Herbivore,Granivore,19.7,,,0,0,NA,
Sporophila_schistacea,Thraupidae,Passeriformes,61.5,12.7,Forest,Herbivore,Granivore,24.9,0,0,0,0,NA,
Sporophila_schistacea,Thraupidae,Passeriformes,61.5,12.7,Forest,Herbivore,Granivore,24.9,,,0,0,NA,
Sporophila_simplex,Thraupidae,Passeriformes,56.9,28,Shrubland,Herbivore,Granivore,17.3,0,0,0,0,NA,
Sporophila_simplex,Thraupidae,Passeriformes,56.9,28,Shrubland,Herbivore,Granivore,17.3,,,0,0,NA,
Sporophila_telasco,Thraupidae,Passeriformes,54.1,9.6,Shrubland,Herbivore,Granivore,17.1,0,0,0,0,NA,
Sporophila_telasco,Thraupidae,Passeriformes,54.1,9.6,Shrubland,Herbivore,Granivore,17.1,,,0,0,NA,
Sporophila_torqueola,Thraupidae,Passeriformes,54.4,8.7,Human Modified,Herbivore,Granivore,15.4,0,0,0,0,NA,
Sporophila_torqueola,Thraupidae,Passeriformes,54.4,8.7,Human Modified,Herbivore,Granivore,15.4,,,0,0,NA,
Sporopipes_frontalis,Ploceidae,Passeriformes,66.2,17.3,Shrubland,Herbivore,Granivore,11.9,,,0,0,NA,
Sporopipes_squamifrons,Ploceidae,Passeriformes,55.8,12.3,Shrubland,Herbivore,Granivore,11.9,,,0,0,NA,
Stachyris_grammiceps,Timaliidae,Passeriformes,56.8,13,Forest,Carnivore,Invertivore,8.2,,,0,0,NA,
Stachyris_grammiceps__,Timaliidae,Passeriformes,56.8,13,Forest,Carnivore,Invertivore,8.2,0,0,0,0,NA,
Stachyris_herberti,Timaliidae,Passeriformes,70.5,29,Forest,Carnivore,Invertivore,9.1,,,0,0,NA,
Stachyris_herberti__,Timaliidae,Passeriformes,70.5,29,Forest,Carnivore,Invertivore,9.1,0,0,0,0,NA,
Stachyris_humei,Timaliidae,Passeriformes,72.8,34.1,Forest,Carnivore,Invertivore,6,,,0,0,NA,
Stachyris_humei__,Timaliidae,Passeriformes,72.8,34.1,Forest,Carnivore,Invertivore,6,0,0,0,0,NA,
Stachyris_leucotis,Timaliidae,Passeriformes,70.2,23.7,Forest,Carnivore,Invertivore,10.2,,,0,0,NA,
Stachyris_leucotis__,Timaliidae,Passeriformes,70.2,23.7,Forest,Carnivore,Invertivore,10.2,0,0,0,0,NA,
Stachyris_maculata,Timaliidae,Passeriformes,85.4,29.2,Forest,Carnivore,Invertivore,11,,,0,0,NA,
Stachyris_maculata__,Timaliidae,Passeriformes,85.4,29.2,Forest,Carnivore,Invertivore,11,0,0,0,0,NA,
Stachyris_nigriceps,Timaliidae,Passeriformes,58,15.8,Shrubland,Carnivore,Invertivore,9.6,,,0,0,NA,
Stachyris_nigriceps__,Timaliidae,Passeriformes,58,15.8,Shrubland,Carnivore,Invertivore,9.6,0,0,0,0,NA,
Stachyris_nigricollis,Timaliidae,Passeriformes,71.8,26.2,Forest,Carnivore,Invertivore,12.4,,,0,0,NA,
Stachyris_nigricollis__,Timaliidae,Passeriformes,71.8,26.2,Forest,Carnivore,Invertivore,12.4,0,0,0,0,NA,
Stachyris_nonggangensis,Timaliidae,Passeriformes,70.5,29,Forest,Carnivore,Invertivore,9.1,,,0,0,NA,
Stachyris_nonggangensis__,Timaliidae,Passeriformes,70.5,29,Forest,Carnivore,Invertivore,9.1,0,0,0,0,NA,
Stachyris_oglei,Timaliidae,Passeriformes,71.5,33,Forest,Carnivore,Invertivore,4.9,,,0,0,NA,
Stachyris_oglei__,Timaliidae,Passeriformes,71.5,33,Forest,Carnivore,Invertivore,4.9,0,0,0,0,NA,
Stachyris_poliocephala,Timaliidae,Passeriformes,69,23.3,Forest,Carnivore,Invertivore,10.8,,,0,0,NA,
Stachyris_poliocephala__,Timaliidae,Passeriformes,69,23.3,Forest,Carnivore,Invertivore,10.8,0,0,0,0,NA,
Stachyris_roberti,Timaliidae,Passeriformes,74.5,34.1,Forest,Carnivore,Invertivore,7.5,,,0,0,NA,
Stachyris_roberti__,Timaliidae,Passeriformes,74.5,34.1,Forest,Carnivore,Invertivore,7.5,0,0,0,0,NA,
Stachyris_strialata,Timaliidae,Passeriformes,66.4,28,Forest,Carnivore,Invertivore,7.7,,,0,0,NA,
Stachyris_strialata__,Timaliidae,Passeriformes,66.4,28,Forest,Carnivore,Invertivore,7.7,0,0,0,0,NA,
Stachyris_thoracica,Timaliidae,Passeriformes,79.2,12,Forest,Carnivore,Invertivore,7.1,,,0,0,NA,
Stachyris_thoracica__,Timaliidae,Passeriformes,79.2,12,Forest,Carnivore,Invertivore,7.1,0,0,0,0,NA,
Stactolaema_anchietae__,Lybiidae,Piciformes,89.2,47.3,Woodland,Omnivore,Frugivore,24,,,0,0,NA,
Stactolaema_leucogrammica__,Lybiidae,Piciformes,93.5,54.9,Forest,Omnivore,Frugivore,22.1,,,0,0,NA,
Stactolaema_leucotis__,Lybiidae,Piciformes,90.9,54.9,Forest,Omnivore,Frugivore,19.9,,,0,0,NA,
Stactolaema_whytii__,Lybiidae,Piciformes,91.4,55.6,Woodland,Omnivore,Frugivore,23.2,,,0,0,NA,
Stagonopleura_bella,Estrildidae,Passeriformes,57.2,14,Shrubland,Herbivore,Granivore,19,,,0,0,NA,
Stagonopleura_guttata,Estrildidae,Passeriformes,66,17.6,Woodland,Herbivore,Granivore,26.9,0,0,0,0,NA,720.08
Stagonopleura_oculata,Estrildidae,Passeriformes,55.4,12.9,Shrubland,Herbivore,Granivore,17.7,,,0,0,NA,
Stelgidillas_gracilirostris,Pycnonotidae,Passeriformes,80.9,31.2,Forest,Herbivore,Frugivore,17.5,,,0,0,NA,
Stelgidopteryx_ridgwayi,Hirundinidae,Passeriformes,100,15.7,Shrubland,Carnivore,Invertivore,51.1,,,0,0,NA,
Stelgidopteryx_ruficollis,Hirundinidae,Passeriformes,104.2,16.1,Shrubland,Carnivore,Invertivore,51.6,1,0,1,0,0,
Stelgidopteryx_serripennis,Hirundinidae,Passeriformes,107.5,15.7,Shrubland,Carnivore,Invertivore,50.7,0,0,0,0,NA,
Stephanoaetus_coronatus,Accipitridae,Accipitriformes,496.4,3640,,Carnivore,Vertivore,22.1,0,1,0,1,0,
Stephanophorus_diadematus,Thraupidae,Passeriformes,98.2,35.4,Forest,Herbivore,Frugivore,20.8,0,0,0,0,NA,
Stephanophorus_diadematus,Thraupidae,Passeriformes,98.2,35.4,Forest,Herbivore,Frugivore,20.8,,,0,0,NA,
Stigmatura_bahiae,Tyrannidae,Passeriformes,52.9,9.8,Shrubland,Carnivore,Invertivore,12.7,,,0,0,NA,
Stigmatura_budytoides,Tyrannidae,Passeriformes,58.5,11.1,Shrubland,Carnivore,Invertivore,15.8,,,0,0,NA,
Stigmatura_napensis,Tyrannidae,Passeriformes,51.2,9.8,Shrubland,Carnivore,Invertivore,10.2,,,0,0,NA,
Stiphrornis_erythrothorax__,Muscicapidae,Passeriformes,63.9,15.6,Forest,Carnivore,Invertivore,11.2,,,0,0,NA,
Stiphrornis_pyrrholaemus__,Muscicapidae,Passeriformes,69,15.6,Forest,Carnivore,Invertivore,10.6,,,0,0,NA,
Stiphrornis_xanthogaster__,Muscicapidae,Passeriformes,61.2,15.6,Forest,Carnivore,Invertivore,9.3,,,0,0,NA,
Stipiturus_malachurus,Maluridae,Passeriformes,42.2,7.3,Shrubland,Carnivore,Invertivore,16.1,0,0,0,0,NA,
Stipiturus_mallee,Maluridae,Passeriformes,38.9,5.5,Grassland,Carnivore,Invertivore,9.1,1,0,1,0,0,
Stipiturus_ruficeps,Maluridae,Passeriformes,37.8,5,Desert,Carnivore,Invertivore,11.2,,,0,0,NA,
Stizorhina_finschi,Turdidae,Passeriformes,97.8,37,Forest,Carnivore,Invertivore,22.5,0,0,0,0,NA,
Stizorhina_fraseri,Turdidae,Passeriformes,94.1,35.7,Forest,Carnivore,Invertivore,22.6,0,0,0,0,NA,
Stomiopera_flava__,Meliphagidae,Passeriformes,82,21.4,Forest,Herbivore,Omnivore,13.8,,,0,0,NA,
Stomiopera_unicolor__,Meliphagidae,Passeriformes,94.7,30.7,Forest,Herbivore,Omnivore,13.8,,,0,0,NA,
Streptocitta_albertinae,Sturnidae,Passeriformes,145.1,248,Forest,Herbivore,Frugivore,20.2,,,0,0,NA,
Streptocitta_albicollis,Sturnidae,Passeriformes,147,248,Forest,Herbivore,Frugivore,20.3,,,0,0,NA,
Streptocitta_torquata,Sturnidae,Passeriformes,137.5,248,Forest,Herbivore,Frugivore,19.4,,,0,0,NA,
Stresemannia_bougainvillei__,Meliphagidae,Passeriformes,85.6,24.7,Forest,Omnivore,Omnivore,14.1,,,0,0,NA,
Strigops_habroptila,Strigopidae,Psittaciformes,275.1,1732.1,Forest,Herbivore,Omnivore,19.9,,,0,0,NA,"14,768.00"
Strix_aluco,Strigidae,Strigiformes,264.8,472.5,Forest,Carnivore,Vertivore,29.3,0,0,0,0,NA,"8,513.21"
Strix_butleri,Strigidae,Strigiformes,243,219,Rock,Carnivore,Vertivore,44,,,0,0,NA,
Strix_chacoensis,Strigidae,Strigiformes,273.5,330,Forest,Carnivore,Vertivore,26.6,,,0,0,NA,
Strix_fulvescens,Strigidae,Strigiformes,304.2,711.5,Forest,Carnivore,Vertivore,30.8,,,0,0,NA,
Strix_hadorami,Strigidae,Strigiformes,251,219,Rock,Carnivore,Vertivore,34.2,,,0,0,NA,
Strix_hylophila,Strigidae,Strigiformes,242.1,345.4,Forest,Carnivore,Vertivore,22.2,,,0,0,NA,
Strix_leptogrammica,Strigidae,Strigiformes,313,970,Forest,Carnivore,Vertivore,28.5,0,0,0,0,NA,
Strix_nebulosa,Strigidae,Strigiformes,436,1061.9,Forest,Carnivore,Vertivore,31.9,0,1,0,1,0,"13,433.40"
Strix_nivicolum,Strigidae,Strigiformes,291.5,472.5,Forest,Carnivore,Vertivore,32.4,,,0,0,NA,
Strix_occidentalis,Strigidae,Strigiformes,320,586.4,Forest,Carnivore,Vertivore,33,0,1,0,1,0,
Strix_ocellata,Strigidae,Strigiformes,323.4,1011,Woodland,Carnivore,Vertivore,27.9,,,0,0,NA,
Strix_rufipes,Strigidae,Strigiformes,258.5,380,Forest,Carnivore,Vertivore,30,,,0,0,NA,
Strix_seloputo,Strigidae,Strigiformes,354.5,1011,Woodland,Carnivore,Vertivore,30.8,,,0,0,NA,
Strix_uralensis,Strigidae,Strigiformes,352.8,780.6,Forest,Carnivore,Vertivore,28.8,0,1,0,1,0,
Strix_varia,Strigidae,Strigiformes,341.2,711.5,Forest,Carnivore,Vertivore,29.6,0,1,0,1,0,"12,727.12"
Strix_woodfordii,Strigidae,Strigiformes,256.5,350,Forest,Carnivore,Invertivore,28.2,,,0,0,NA,
Struthidea_cinerea,Corcoracidae,Passeriformes,146.6,132,Shrubland,Omnivore,Omnivore,16.3,0,0,0,0,NA,
Sturnella_magna__,Icteridae,Passeriformes,108.1,91.8,Grassland,Carnivore,Invertivore,24.8,0,0,0,0,NA,
Sturnella_neglecta__,Icteridae,Passeriformes,117,100.1,Grassland,Omnivore,Invertivore,27.8,0,0,0,0,NA,
Sturnia_erythropygia,Sturnidae,Passeriformes,108.8,39.6,Forest,Herbivore,Omnivore,27,,,0,0,NA,
Sturnia_malabarica,Sturnidae,Passeriformes,100.7,39.6,Woodland,Herbivore,Omnivore,30.5,1,1,1,1,1,
Sturnia_pagodarum,Sturnidae,Passeriformes,99.8,48.9,Forest,Herbivore,Omnivore,27.3,1,1,1,1,1,
Sturnia_sinensis,Sturnidae,Passeriformes,101.8,61,Grassland,Carnivore,Invertivore,32.3,,,0,0,NA,
Sturnornis_albofrontatus,Sturnidae,Passeriformes,106.1,39.6,Forest,Herbivore,Frugivore,25.1,,,0,0,NA,
Sturnus_unicolor,Sturnidae,Passeriformes,128.2,83.7,Forest,Omnivore,Omnivore,35.9,,,0,0,NA,
Sturnus_vulgaris,Sturnidae,Passeriformes,128.3,77.1,Human Modified,Omnivore,Omnivore,38.4,,,0,0,NA,"1,725.10"
Sublegatus_arenarum,Tyrannidae,Passeriformes,69.8,12.3,Woodland,Omnivore,Invertivore,19,,,0,0,NA,
Sublegatus_modestus,Tyrannidae,Passeriformes,65.2,14,Shrubland,Carnivore,Invertivore,18.6,,,0,0,NA,
Sublegatus_obscurior,Tyrannidae,Passeriformes,65.6,16,Shrubland,Carnivore,Invertivore,16.7,,,0,0,NA,
Sugomel_nigrum__,Meliphagidae,Passeriformes,66.9,9.9,Shrubland,Omnivore,Nectarivore,26.9,1,0,1,0,0,
Suiriri_suiriri,Tyrannidae,Passeriformes,74.4,14.5,Woodland,Carnivore,Invertivore,19.2,,,0,0,NA,
Surnia_ulula,Strigidae,Strigiformes,231.4,319.9,Grassland,Carnivore,Vertivore,38.6,,,0,0,NA,"7,480.00"
Suthora_fulvifrons,Sylviidae,Passeriformes,54.5,6.4,Forest,Herbivore,Omnivore,14,,,0,0,NA,
Suthora_nipalensis,Sylviidae,Passeriformes,47.5,5.5,Forest,Omnivore,Omnivore,14.4,,,0,0,NA,
Suthora_verreauxi,Sylviidae,Passeriformes,48.7,6,Forest,Omnivore,Invertivore,15.4,,,0,0,NA,
Swynnertonia_swynnertoni__,Muscicapidae,Passeriformes,69.2,16,Forest,Carnivore,Invertivore,15.1,0,1,0,1,0,
Sylvia_abyssinica,Sylviidae,Passeriformes,66.5,18.8,Forest,Carnivore,Invertivore,10.8,,,0,0,NA,
Sylvia_atricapilla,Sylviidae,Passeriformes,75.9,16.7,Woodland,Omnivore,Omnivore,27,,,0,0,NA,
Sylvia_atriceps,Sylviidae,Passeriformes,67.9,18.8,Forest,Carnivore,Invertivore,10.7,,,0,0,NA,
Sylvia_balearica,Sylviidae,Passeriformes,50.8,9.8,Shrubland,Carnivore,Invertivore,16.7,,,0,0,NA,
Sylvia_boehmi,Sylviidae,Passeriformes,64,14,Woodland,Omnivore,Omnivore,15.7,,,0,0,NA,
Sylvia_borin,Sylviidae,Passeriformes,78.7,18.2,Woodland,Omnivore,Omnivore,30,0,0,0,0,NA,565.396
Sylvia_buryi,Sylviidae,Passeriformes,67,22,Woodland,Carnivore,Invertivore,11.2,,,0,0,NA,
Sylvia_cantillans,Sylviidae,Passeriformes,61,9.6,Shrubland,Omnivore,Invertivore,22.3,,,0,0,NA,
Sylvia_communis,Sylviidae,Passeriformes,72.6,15.1,Shrubland,Omnivore,Invertivore,24.2,0,0,0,0,NA,
Sylvia_conspicillata,Sylviidae,Passeriformes,55.4,9,Shrubland,Carnivore,Invertivore,19.4,,,0,0,NA,
Sylvia_crassirostris,Sylviidae,Passeriformes,80.1,23,Woodland,Carnivore,Invertivore,26.4,,,0,0,NA,
Sylvia_curruca,Sylviidae,Passeriformes,65.1,11.4,Shrubland,Omnivore,Invertivore,22,0,0,0,0,NA,
Sylvia_deserti,Sylviidae,Passeriformes,54,8.7,Desert,Carnivore,Invertivore,16.3,,,0,0,NA,
Sylvia_deserticola,Sylviidae,Passeriformes,53.9,8.6,Shrubland,Carnivore,Invertivore,16.2,,,0,0,NA,
Sylvia_dohrni,Sylviidae,Passeriformes,68.5,19.3,Forest,Omnivore,Invertivore,14.2,,,0,0,NA,
Sylvia_hortensis,Sylviidae,Passeriformes,79,21.9,Woodland,Carnivore,Invertivore,23.2,,,0,0,NA,
Sylvia_layardi,Sylviidae,Passeriformes,64.5,14.3,Shrubland,Carnivore,Invertivore,15.8,,,0,0,NA,
